SAMPLE_KEY,Sakatis,Zhu,Xu,Greene,vNCTR,NCTR,Severity Class
26224-P13-6,1,-1,1,2,1,1,2
26232-P13-1,1,-1,1,2,1,1,2
26232-P13-2,1,-1,1,2,1,1,2
26232-P13-3,1,-1,1,2,1,1,2
26232-P13-4,1,-1,1,2,1,1,2
26232-P13-5,1,-1,1,2,1,1,2
26232-P13-6,1,-1,1,2,1,1,2
26239-P13-1,1,-1,1,2,1,1,2
26239-P13-2,1,-1,1,2,1,1,2
26239-P13-3,1,-1,1,2,1,1,2
26239-P13-4,1,-1,1,2,1,1,2
26239-P13-5,1,-1,1,2,1,1,2
26239-P13-6,1,-1,1,2,1,1,2
26247-P13-1,1,-1,1,2,1,1,2
26247-P13-2,1,-1,1,2,1,1,2
26247-P13-3,1,-1,1,2,1,1,2
26247-P13-4,1,-1,1,2,1,1,2
26247-P13-5,1,-1,1,2,1,1,2
26247-P13-6,1,-1,1,2,1,1,2
24277-L14-1,1,-1,0,1,1,1,2
24277-L14-2,1,-1,0,1,1,1,2
24277-L14-3,1,-1,0,1,1,1,2
24277-L14-4,1,-1,0,1,1,1,2
24277-L14-5,1,-1,0,1,1,1,2
24277-L14-6,1,-1,0,1,1,1,2
24296-L14-1,1,-1,0,1,1,1,2
24296-L14-2,1,-1,0,1,1,1,2
24296-L14-3,1,-1,0,1,1,1,2
24296-L14-4,1,-1,0,1,1,1,2
24296-L14-5,1,-1,0,1,1,1,2
24296-L14-6,1,-1,0,1,1,1,2
24308-L14-1,1,-1,0,1,1,1,2
24308-L14-2,1,-1,0,1,1,1,2
24308-L14-3,1,-1,0,1,1,1,2
24308-L14-4,1,-1,0,1,1,1,2
24308-L14-5,1,-1,0,1,1,1,2
24308-L14-6,1,-1,0,1,1,1,2
24309-L14-1,1,-1,0,1,1,1,2
24309-L14-2,1,-1,0,1,1,1,2
24309-L14-3,1,-1,0,1,1,1,2
24309-L14-4,1,-1,0,1,1,1,2
24309-L14-5,1,-1,0,1,1,1,2
24309-L14-6,1,-1,0,1,1,1,2
25967-L14-1,1,-1,0,1,1,1,2
25967-L14-2,1,-1,0,1,1,1,2
25967-L14-3,1,-1,0,1,1,1,2
25967-L14-4,1,-1,0,1,1,1,2
25967-L14-5,1,-1,0,1,1,1,2
25967-L14-6,1,-1,0,1,1,1,2
25968-L14-1,1,-1,0,1,1,1,2
25968-L14-2,1,-1,0,1,1,1,2
25968-L14-3,1,-1,0,1,1,1,2
25968-L14-4,1,-1,0,1,1,1,2
25968-L14-5,1,-1,0,1,1,1,2
25968-L14-6,1,-1,0,1,1,1,2
25983-L14-1,1,-1,0,1,1,1,2
25983-L14-2,1,-1,0,1,1,1,2
25983-L14-3,1,-1,0,1,1,1,2
25983-L14-4,1,-1,0,1,1,1,2
25983-L14-5,1,-1,0,1,1,1,2
25983-L14-6,1,-1,0,1,1,1,2
25984-L14-1,1,-1,0,1,1,1,2
25984-L14-2,1,-1,0,1,1,1,2
25984-L14-3,1,-1,0,1,1,1,2
25984-L14-4,1,-1,0,1,1,1,2
25984-L14-5,1,-1,0,1,1,1,2
25984-L14-6,1,-1,0,1,1,1,2
24301-A15-1,-1,-1,0,1,1,1,7
24301-A15-2,-1,-1,0,1,1,1,7
24301-A15-3,-1,-1,0,1,1,1,7
24301-A15-4,-1,-1,0,1,1,1,7
24301-A15-5,-1,-1,0,1,1,1,7
24301-A15-6,-1,-1,0,1,1,1,7
24302-A15-1,-1,-1,0,1,1,1,7
24302-A15-2,-1,-1,0,1,1,1,7
24302-A15-3,-1,-1,0,1,1,1,7
24302-A15-4,-1,-1,0,1,1,1,7
24302-A15-5,-1,-1,0,1,1,1,7
24302-A15-6,-1,-1,0,1,1,1,7
24303-A15-1,-1,-1,0,1,1,1,7
24303-A15-2,-1,-1,0,1,1,1,7
24303-A15-3,-1,-1,0,1,1,1,7
24303-A15-4,-1,-1,0,1,1,1,7
24303-A15-5,-1,-1,0,1,1,1,7
24303-A15-6,-1,-1,0,1,1,1,7
24304-A15-1,-1,-1,0,1,1,1,7
24304-A15-2,-1,-1,0,1,1,1,7
24304-A15-3,-1,-1,0,1,1,1,7
24304-A15-4,-1,-1,0,1,1,1,7
24304-A15-5,-1,-1,0,1,1,1,7
24304-A15-6,-1,-1,0,1,1,1,7
25944-A15-1,-1,-1,0,1,1,1,7
25944-A15-2,-1,-1,0,1,1,1,7
25944-A15-3,-1,-1,0,1,1,1,7
25944-A15-4,-1,-1,0,1,1,1,7
25944-A15-5,-1,-1,0,1,1,1,7
25944-A15-6,-1,-1,0,1,1,1,7
25945-A15-1,-1,-1,0,1,1,1,7
25945-A15-2,-1,-1,0,1,1,1,7
25945-A15-3,-1,-1,0,1,1,1,7
25945-A15-4,-1,-1,0,1,1,1,7
25945-A15-5,-1,-1,0,1,1,1,7
25945-A15-6,-1,-1,0,1,1,1,7
25949-A15-1,-1,-1,0,1,1,1,7
25949-A15-2,-1,-1,0,1,1,1,7
25949-A15-3,-1,-1,0,1,1,1,7
25949-A15-4,-1,-1,0,1,1,1,7
25949-A15-5,-1,-1,0,1,1,1,7
25949-A15-6,-1,-1,0,1,1,1,7
24310-B05-1,-1,-1,-1,-1,1,1,5
24310-B05-2,-1,-1,-1,-1,1,1,5
24310-B05-3,-1,-1,-1,-1,1,1,5
24310-B05-4,-1,-1,-1,-1,1,1,5
24310-B05-5,-1,-1,-1,-1,1,1,5
24310-B05-6,-1,-1,-1,-1,1,1,5
24311-B05-1,-1,-1,-1,-1,1,1,5
24311-B05-2,-1,-1,-1,-1,1,1,5
24311-B05-3,-1,-1,-1,-1,1,1,5
24311-B05-4,-1,-1,-1,-1,1,1,5
24311-B05-5,-1,-1,-1,-1,1,1,5
24311-B05-6,-1,-1,-1,-1,1,1,5
24312-B05-1,-1,-1,-1,-1,1,1,5
24312-B05-2,-1,-1,-1,-1,1,1,5
24312-B05-3,-1,-1,-1,-1,1,1,5
24312-B05-4,-1,-1,-1,-1,1,1,5
24312-B05-5,-1,-1,-1,-1,1,1,5
24312-B05-6,-1,-1,-1,-1,1,1,5
24313-B05-1,-1,-1,-1,-1,1,1,5
24313-B05-2,-1,-1,-1,-1,1,1,5
24313-B05-3,-1,-1,-1,-1,1,1,5
24313-B05-4,-1,-1,-1,-1,1,1,5
24313-B05-5,-1,-1,-1,-1,1,1,5
24313-B05-6,-1,-1,-1,-1,1,1,5
25985-B05-1,-1,-1,-1,-1,1,1,5
25985-B05-2,-1,-1,-1,-1,1,1,5
25985-B05-3,-1,-1,-1,-1,1,1,5
25985-B05-4,-1,-1,-1,-1,1,1,5
25985-B05-5,-1,-1,-1,-1,1,1,5
25985-B05-6,-1,-1,-1,-1,1,1,5
25986-B05-1,-1,-1,-1,-1,1,1,5
25986-B05-2,-1,-1,-1,-1,1,1,5
25986-B05-3,-1,-1,-1,-1,1,1,5
25986-B05-4,-1,-1,-1,-1,1,1,5
25986-B05-5,-1,-1,-1,-1,1,1,5
25986-B05-6,-1,-1,-1,-1,1,1,5
25987-B05-1,-1,-1,-1,-1,1,1,5
25987-B05-2,-1,-1,-1,-1,1,1,5
25987-B05-3,-1,-1,-1,-1,1,1,5
25987-B05-4,-1,-1,-1,-1,1,1,5
25987-B05-5,-1,-1,-1,-1,1,1,5
25987-B05-6,-1,-1,-1,-1,1,1,5
25988-B05-1,-1,-1,-1,-1,1,1,5
25988-B05-2,-1,-1,-1,-1,1,1,5
25988-B05-3,-1,-1,-1,-1,1,1,5
25988-B05-4,-1,-1,-1,-1,1,1,5
25988-B05-5,-1,-1,-1,-1,1,1,5
25988-B05-6,-1,-1,-1,-1,1,1,5
24277-G13-1,-1,-1,1,2,1,1,7
24277-G13-2,-1,-1,1,2,1,1,7
24277-G13-3,-1,-1,1,2,1,1,7
24277-G13-4,-1,-1,1,2,1,1,7
24277-G13-5,-1,-1,1,2,1,1,7
24277-G13-6,-1,-1,1,2,1,1,7
24296-G13-1,-1,-1,1,2,1,1,7
24296-G13-2,-1,-1,1,2,1,1,7
24296-G13-3,-1,-1,1,2,1,1,7
24296-G13-4,-1,-1,1,2,1,1,7
24296-G13-5,-1,-1,1,2,1,1,7
24296-G13-6,-1,-1,1,2,1,1,7
24308-G13-1,-1,-1,1,2,1,1,7
24308-G13-2,-1,-1,1,2,1,1,7
24308-G13-3,-1,-1,1,2,1,1,7
24308-G13-4,-1,-1,1,2,1,1,7
24308-G13-5,-1,-1,1,2,1,1,7
24308-G13-6,-1,-1,1,2,1,1,7
24309-G13-1,-1,-1,1,2,1,1,7
24309-G13-2,-1,-1,1,2,1,1,7
24309-G13-3,-1,-1,1,2,1,1,7
24309-G13-4,-1,-1,1,2,1,1,7
24309-G13-5,-1,-1,1,2,1,1,7
24309-G13-6,-1,-1,1,2,1,1,7
25967-G13-1,-1,-1,1,2,1,1,7
25967-G13-2,-1,-1,1,2,1,1,7
25967-G13-3,-1,-1,1,2,1,1,7
25967-G13-4,-1,-1,1,2,1,1,7
25967-G13-5,-1,-1,1,2,1,1,7
25967-G13-6,-1,-1,1,2,1,1,7
25968-G13-1,-1,-1,1,2,1,1,7
25968-G13-2,-1,-1,1,2,1,1,7
25968-G13-3,-1,-1,1,2,1,1,7
25968-G13-4,-1,-1,1,2,1,1,7
25968-G13-5,-1,-1,1,2,1,1,7
25968-G13-6,-1,-1,1,2,1,1,7
25983-G13-1,-1,-1,1,2,1,1,7
25983-G13-2,-1,-1,1,2,1,1,7
25983-G13-3,-1,-1,1,2,1,1,7
25983-G13-4,-1,-1,1,2,1,1,7
25983-G13-5,-1,-1,1,2,1,1,7
25983-G13-6,-1,-1,1,2,1,1,7
25984-G13-1,-1,-1,1,2,1,1,7
25984-G13-2,-1,-1,1,2,1,1,7
25984-G13-3,-1,-1,1,2,1,1,7
25984-G13-4,-1,-1,1,2,1,1,7
25984-G13-5,-1,-1,1,2,1,1,7
25984-G13-6,-1,-1,1,2,1,1,7
24294-K05-1,-1,-1,1,2,1,1,2
24294-K05-2,-1,-1,1,2,1,1,2
24294-K05-3,-1,-1,1,2,1,1,2
24294-K05-4,-1,-1,1,2,1,1,2
24294-K05-5,-1,-1,1,2,1,1,2
24294-K05-6,-1,-1,1,2,1,1,2
24295-K05-1,-1,-1,1,2,1,1,2
24295-K05-2,-1,-1,1,2,1,1,2
24295-K05-3,-1,-1,1,2,1,1,2
24295-K05-4,-1,-1,1,2,1,1,2
24295-K05-5,-1,-1,1,2,1,1,2
24295-K05-6,-1,-1,1,2,1,1,2
24297-K05-1,-1,-1,1,2,1,1,2
24297-K05-2,-1,-1,1,2,1,1,2
24297-K05-3,-1,-1,1,2,1,1,2
24297-K05-4,-1,-1,1,2,1,1,2
24297-K05-5,-1,-1,1,2,1,1,2
24297-K05-6,-1,-1,1,2,1,1,2
24300-K05-1,-1,-1,1,2,1,1,2
24300-K05-2,-1,-1,1,2,1,1,2
24300-K05-3,-1,-1,1,2,1,1,2
24300-K05-4,-1,-1,1,2,1,1,2
24300-K05-5,-1,-1,1,2,1,1,2
24300-K05-6,-1,-1,1,2,1,1,2
25937-K05-1,-1,-1,1,2,1,1,2
25937-K05-2,-1,-1,1,2,1,1,2
25937-K05-3,-1,-1,1,2,1,1,2
25937-K05-4,-1,-1,1,2,1,1,2
25937-K05-5,-1,-1,1,2,1,1,2
25937-K05-6,-1,-1,1,2,1,1,2
25938-K05-1,-1,-1,1,2,1,1,2
25938-K05-2,-1,-1,1,2,1,1,2
25938-K05-3,-1,-1,1,2,1,1,2
25938-K05-4,-1,-1,1,2,1,1,2
25938-K05-5,-1,-1,1,2,1,1,2
25938-K05-6,-1,-1,1,2,1,1,2
25939-K05-1,-1,-1,1,2,1,1,2
25939-K05-2,-1,-1,1,2,1,1,2
25939-K05-3,-1,-1,1,2,1,1,2
25939-K05-4,-1,-1,1,2,1,1,2
25939-K05-5,-1,-1,1,2,1,1,2
25939-K05-6,-1,-1,1,2,1,1,2
25943-K05-1,-1,-1,1,2,1,1,2
25943-K05-2,-1,-1,1,2,1,1,2
25943-K05-3,-1,-1,1,2,1,1,2
25943-K05-4,-1,-1,1,2,1,1,2
25943-K05-5,-1,-1,1,2,1,1,2
25943-K05-6,-1,-1,1,2,1,1,2
24310-L05-1,-1,-1,-1,-1,1,1,4
24310-L05-2,-1,-1,-1,-1,1,1,4
24310-L05-3,-1,-1,-1,-1,1,1,4
24310-L05-4,-1,-1,-1,-1,1,1,4
24310-L05-5,-1,-1,-1,-1,1,1,4
24310-L05-6,-1,-1,-1,-1,1,1,4
24311-L05-1,-1,-1,-1,-1,1,1,4
24311-L05-2,-1,-1,-1,-1,1,1,4
24311-L05-3,-1,-1,-1,-1,1,1,4
24311-L05-4,-1,-1,-1,-1,1,1,4
24311-L05-5,-1,-1,-1,-1,1,1,4
24311-L05-6,-1,-1,-1,-1,1,1,4
24312-L05-1,-1,-1,-1,-1,1,1,4
24312-L05-2,-1,-1,-1,-1,1,1,4
24312-L05-3,-1,-1,-1,-1,1,1,4
24312-L05-4,-1,-1,-1,-1,1,1,4
24312-L05-5,-1,-1,-1,-1,1,1,4
24312-L05-6,-1,-1,-1,-1,1,1,4
24313-L05-1,-1,-1,-1,-1,1,1,4
24313-L05-2,-1,-1,-1,-1,1,1,4
24313-L05-3,-1,-1,-1,-1,1,1,4
24313-L05-4,-1,-1,-1,-1,1,1,4
24313-L05-5,-1,-1,-1,-1,1,1,4
24313-L05-6,-1,-1,-1,-1,1,1,4
25985-L05-1,-1,-1,-1,-1,1,1,4
25985-L05-2,-1,-1,-1,-1,1,1,4
25985-L05-3,-1,-1,-1,-1,1,1,4
25985-L05-4,-1,-1,-1,-1,1,1,4
25985-L05-5,-1,-1,-1,-1,1,1,4
25985-L05-6,-1,-1,-1,-1,1,1,4
25986-L05-1,-1,-1,-1,-1,1,1,4
25986-L05-2,-1,-1,-1,-1,1,1,4
25986-L05-3,-1,-1,-1,-1,1,1,4
25986-L05-4,-1,-1,-1,-1,1,1,4
25986-L05-5,-1,-1,-1,-1,1,1,4
25986-L05-6,-1,-1,-1,-1,1,1,4
25987-L05-1,-1,-1,-1,-1,1,1,4
25987-L05-2,-1,-1,-1,-1,1,1,4
25987-L05-3,-1,-1,-1,-1,1,1,4
25987-L05-4,-1,-1,-1,-1,1,1,4
25987-L05-5,-1,-1,-1,-1,1,1,4
25987-L05-6,-1,-1,-1,-1,1,1,4
25988-L05-1,-1,-1,-1,-1,1,1,4
25988-L05-2,-1,-1,-1,-1,1,1,4
25988-L05-3,-1,-1,-1,-1,1,1,4
25988-L05-4,-1,-1,-1,-1,1,1,4
25988-L05-5,-1,-1,-1,-1,1,1,4
25988-L05-6,-1,-1,-1,-1,1,1,4
24278-K04-1,1,1,1,-1,1,1,3
24278-K04-2,1,1,1,-1,1,1,3
24278-K04-3,1,1,1,-1,1,1,3
24278-K04-4,1,1,1,-1,1,1,3
24278-K04-5,1,1,1,-1,1,1,3
24278-K04-6,1,1,1,-1,1,1,3
24279-K04-1,1,1,1,-1,1,1,3
24279-K04-2,1,1,1,-1,1,1,3
24279-K04-3,1,1,1,-1,1,1,3
24279-K04-4,1,1,1,-1,1,1,3
24279-K04-5,1,1,1,-1,1,1,3
24279-K04-6,1,1,1,-1,1,1,3
24280-K04-1,1,1,1,-1,1,1,3
24280-K04-2,1,1,1,-1,1,1,3
24280-K04-3,1,1,1,-1,1,1,3
24280-K04-4,1,1,1,-1,1,1,3
24280-K04-5,1,1,1,-1,1,1,3
24280-K04-6,1,1,1,-1,1,1,3
24293-K04-1,1,1,1,-1,1,1,3
24293-K04-2,1,1,1,-1,1,1,3
24293-K04-3,1,1,1,-1,1,1,3
24293-K04-4,1,1,1,-1,1,1,3
24293-K04-5,1,1,1,-1,1,1,3
24293-K04-6,1,1,1,-1,1,1,3
26224-K04-1,1,1,1,-1,1,1,3
26224-K04-2,1,1,1,-1,1,1,3
26224-K04-3,1,1,1,-1,1,1,3
26224-K04-4,1,1,1,-1,1,1,3
26224-K04-5,1,1,1,-1,1,1,3
26224-K04-6,1,1,1,-1,1,1,3
26232-K04-1,1,1,1,-1,1,1,3
26232-K04-2,1,1,1,-1,1,1,3
26232-K04-3,1,1,1,-1,1,1,3
26232-K04-4,1,1,1,-1,1,1,3
26232-K04-5,1,1,1,-1,1,1,3
26232-K04-6,1,1,1,-1,1,1,3
26239-K04-1,1,1,1,-1,1,1,3
26239-K04-2,1,1,1,-1,1,1,3
26239-K04-3,1,1,1,-1,1,1,3
26239-K04-4,1,1,1,-1,1,1,3
26239-K04-5,1,1,1,-1,1,1,3
26239-K04-6,1,1,1,-1,1,1,3
26247-K04-1,1,1,1,-1,1,1,3
26247-K04-2,1,1,1,-1,1,1,3
26247-K04-3,1,1,1,-1,1,1,3
26247-K04-4,1,1,1,-1,1,1,3
26247-K04-5,1,1,1,-1,1,1,3
26247-K04-6,1,1,1,-1,1,1,3
24277-A16-1,1,-1,0,1,1,1,2
24277-A16-2,1,-1,0,1,1,1,2
24277-A16-3,1,-1,0,1,1,1,2
24277-A16-4,1,-1,0,1,1,1,2
24277-A16-5,1,-1,0,1,1,1,2
24277-A16-6,1,-1,0,1,1,1,2
24296-A16-1,1,-1,0,1,1,1,2
24296-A16-2,1,-1,0,1,1,1,2
24296-A16-3,1,-1,0,1,1,1,2
24296-A16-4,1,-1,0,1,1,1,2
24296-A16-5,1,-1,0,1,1,1,2
24296-A16-6,1,-1,0,1,1,1,2
24308-A16-1,1,-1,0,1,1,1,2
24308-A16-2,1,-1,0,1,1,1,2
24308-A16-3,1,-1,0,1,1,1,2
24308-A16-4,1,-1,0,1,1,1,2
24308-A16-5,1,-1,0,1,1,1,2
24308-A16-6,1,-1,0,1,1,1,2
24309-A16-1,1,-1,0,1,1,1,2
24309-A16-2,1,-1,0,1,1,1,2
24309-A16-3,1,-1,0,1,1,1,2
24309-A16-4,1,-1,0,1,1,1,2
24309-A16-5,1,-1,0,1,1,1,2
24309-A16-6,1,-1,0,1,1,1,2
25967-A16-1,1,-1,0,1,1,1,2
25967-A16-2,1,-1,0,1,1,1,2
25967-A16-3,1,-1,0,1,1,1,2
25967-A16-4,1,-1,0,1,1,1,2
25967-A16-5,1,-1,0,1,1,1,2
25967-A16-6,1,-1,0,1,1,1,2
25968-A16-1,1,-1,0,1,1,1,2
25968-A16-2,1,-1,0,1,1,1,2
25968-A16-3,1,-1,0,1,1,1,2
25968-A16-4,1,-1,0,1,1,1,2
25968-A16-5,1,-1,0,1,1,1,2
25968-A16-6,1,-1,0,1,1,1,2
25983-A16-1,1,-1,0,1,1,1,2
25983-A16-2,1,-1,0,1,1,1,2
25983-A16-3,1,-1,0,1,1,1,2
25983-A16-4,1,-1,0,1,1,1,2
25983-A16-5,1,-1,0,1,1,1,2
25983-A16-6,1,-1,0,1,1,1,2
25984-A16-1,1,-1,0,1,1,1,2
25984-A16-2,1,-1,0,1,1,1,2
25984-A16-3,1,-1,0,1,1,1,2
25984-A16-4,1,-1,0,1,1,1,2
25984-A16-5,1,-1,0,1,1,1,2
25984-A16-6,1,-1,0,1,1,1,2
24277-O08-1,1,-1,1,2,1,1,3
24277-O08-2,1,-1,1,2,1,1,3
24277-O08-3,1,-1,1,2,1,1,3
24277-O08-4,1,-1,1,2,1,1,3
24277-O08-5,1,-1,1,2,1,1,3
24277-O08-6,1,-1,1,2,1,1,3
24296-O08-1,1,-1,1,2,1,1,3
24296-O08-2,1,-1,1,2,1,1,3
24296-O08-3,1,-1,1,2,1,1,3
24296-O08-4,1,-1,1,2,1,1,3
24296-O08-5,1,-1,1,2,1,1,3
24296-O08-6,1,-1,1,2,1,1,3
24308-O08-1,1,-1,1,2,1,1,3
24308-O08-2,1,-1,1,2,1,1,3
24308-O08-3,1,-1,1,2,1,1,3
24308-O08-4,1,-1,1,2,1,1,3
24308-O08-5,1,-1,1,2,1,1,3
24308-O08-6,1,-1,1,2,1,1,3
24309-O08-1,1,-1,1,2,1,1,3
24309-O08-2,1,-1,1,2,1,1,3
24309-O08-3,1,-1,1,2,1,1,3
24309-O08-4,1,-1,1,2,1,1,3
24309-O08-5,1,-1,1,2,1,1,3
24309-O08-6,1,-1,1,2,1,1,3
25967-O08-1,1,-1,1,2,1,1,3
25967-O08-2,1,-1,1,2,1,1,3
25967-O08-3,1,-1,1,2,1,1,3
25967-O08-4,1,-1,1,2,1,1,3
25967-O08-5,1,-1,1,2,1,1,3
25967-O08-6,1,-1,1,2,1,1,3
25968-O08-1,1,-1,1,2,1,1,3
25968-O08-2,1,-1,1,2,1,1,3
25968-O08-3,1,-1,1,2,1,1,3
25968-O08-4,1,-1,1,2,1,1,3
25968-O08-5,1,-1,1,2,1,1,3
25968-O08-6,1,-1,1,2,1,1,3
25983-O08-1,1,-1,1,2,1,1,3
25983-O08-2,1,-1,1,2,1,1,3
25983-O08-3,1,-1,1,2,1,1,3
25983-O08-4,1,-1,1,2,1,1,3
25983-O08-5,1,-1,1,2,1,1,3
25983-O08-6,1,-1,1,2,1,1,3
25984-O08-1,1,-1,1,2,1,1,3
25984-O08-2,1,-1,1,2,1,1,3
25984-O08-3,1,-1,1,2,1,1,3
25984-O08-4,1,-1,1,2,1,1,3
25984-O08-5,1,-1,1,2,1,1,3
25984-O08-6,1,-1,1,2,1,1,3
24305-B06-1,-1,-1,0,1,1,1,3
24305-B06-2,-1,-1,0,1,1,1,3
24305-B06-3,-1,-1,0,1,1,1,3
24305-B06-4,-1,-1,0,1,1,1,3
24305-B06-5,-1,-1,0,1,1,1,3
24305-B06-6,-1,-1,0,1,1,1,3
24306-B06-1,-1,-1,0,1,1,1,3
24306-B06-2,-1,-1,0,1,1,1,3
24306-B06-3,-1,-1,0,1,1,1,3
24306-B06-4,-1,-1,0,1,1,1,3
24306-B06-5,-1,-1,0,1,1,1,3
24306-B06-6,-1,-1,0,1,1,1,3
24307-B06-1,-1,-1,0,1,1,1,3
24307-B06-2,-1,-1,0,1,1,1,3
24307-B06-3,-1,-1,0,1,1,1,3
24307-B06-4,-1,-1,0,1,1,1,3
24307-B06-5,-1,-1,0,1,1,1,3
24307-B06-6,-1,-1,0,1,1,1,3
24352-B06-1,-1,-1,0,1,1,1,3
24352-B06-2,-1,-1,0,1,1,1,3
24352-B06-3,-1,-1,0,1,1,1,3
24352-B06-4,-1,-1,0,1,1,1,3
24352-B06-5,-1,-1,0,1,1,1,3
24352-B06-6,-1,-1,0,1,1,1,3
25955-B06-1,-1,-1,0,1,1,1,3
25955-B06-2,-1,-1,0,1,1,1,3
25955-B06-3,-1,-1,0,1,1,1,3
25955-B06-4,-1,-1,0,1,1,1,3
25955-B06-5,-1,-1,0,1,1,1,3
25955-B06-6,-1,-1,0,1,1,1,3
25962-B06-1,-1,-1,0,1,1,1,3
25962-B06-2,-1,-1,0,1,1,1,3
25962-B06-3,-1,-1,0,1,1,1,3
25962-B06-4,-1,-1,0,1,1,1,3
25962-B06-5,-1,-1,0,1,1,1,3
25962-B06-6,-1,-1,0,1,1,1,3
25965-B06-1,-1,-1,0,1,1,1,3
25965-B06-2,-1,-1,0,1,1,1,3
25965-B06-3,-1,-1,0,1,1,1,3
25965-B06-4,-1,-1,0,1,1,1,3
25965-B06-5,-1,-1,0,1,1,1,3
25965-B06-6,-1,-1,0,1,1,1,3
25966-B06-1,-1,-1,0,1,1,1,3
25966-B06-2,-1,-1,0,1,1,1,3
25966-B06-3,-1,-1,0,1,1,1,3
25966-B06-4,-1,-1,0,1,1,1,3
25966-B06-5,-1,-1,0,1,1,1,3
25966-B06-6,-1,-1,0,1,1,1,3
24294-K14-1,-1,1,-1,-1,1,1,3
24294-K14-2,-1,1,-1,-1,1,1,3
24294-K14-3,-1,1,-1,-1,1,1,3
24294-K14-4,-1,1,-1,-1,1,1,3
24294-K14-5,-1,1,-1,-1,1,1,3
24294-K14-6,-1,1,-1,-1,1,1,3
24295-K14-1,-1,1,-1,-1,1,1,3
24295-K14-2,-1,1,-1,-1,1,1,3
24295-K14-3,-1,1,-1,-1,1,1,3
24295-K14-4,-1,1,-1,-1,1,1,3
24295-K14-5,-1,1,-1,-1,1,1,3
24295-K14-6,-1,1,-1,-1,1,1,3
24297-K14-1,-1,1,-1,-1,1,1,3
24297-K14-2,-1,1,-1,-1,1,1,3
24297-K14-3,-1,1,-1,-1,1,1,3
24297-K14-4,-1,1,-1,-1,1,1,3
24297-K14-5,-1,1,-1,-1,1,1,3
24297-K14-6,-1,1,-1,-1,1,1,3
24300-K14-1,-1,1,-1,-1,1,1,3
24300-K14-2,-1,1,-1,-1,1,1,3
24300-K14-3,-1,1,-1,-1,1,1,3
24300-K14-4,-1,1,-1,-1,1,1,3
24300-K14-5,-1,1,-1,-1,1,1,3
24300-K14-6,-1,1,-1,-1,1,1,3
25937-K14-1,-1,1,-1,-1,1,1,3
25937-K14-2,-1,1,-1,-1,1,1,3
25937-K14-3,-1,1,-1,-1,1,1,3
25937-K14-4,-1,1,-1,-1,1,1,3
25937-K14-5,-1,1,-1,-1,1,1,3
25937-K14-6,-1,1,-1,-1,1,1,3
25938-K14-1,-1,1,-1,-1,1,1,3
25938-K14-2,-1,1,-1,-1,1,1,3
25938-K14-3,-1,1,-1,-1,1,1,3
25938-K14-4,-1,1,-1,-1,1,1,3
25938-K14-5,-1,1,-1,-1,1,1,3
25938-K14-6,-1,1,-1,-1,1,1,3
25939-K14-1,-1,1,-1,-1,1,1,3
25939-K14-2,-1,1,-1,-1,1,1,3
25939-K14-3,-1,1,-1,-1,1,1,3
25939-K14-4,-1,1,-1,-1,1,1,3
25939-K14-5,-1,1,-1,-1,1,1,3
25939-K14-6,-1,1,-1,-1,1,1,3
25943-K14-1,-1,1,-1,-1,1,1,3
25943-K14-2,-1,1,-1,-1,1,1,3
25943-K14-3,-1,1,-1,-1,1,1,3
25943-K14-4,-1,1,-1,-1,1,1,3
25943-K14-5,-1,1,-1,-1,1,1,3
25943-K14-6,-1,1,-1,-1,1,1,3
24294-D06-1,-1,0,1,2,1,1,7
24294-D06-2,-1,0,1,2,1,1,7
24294-D06-3,-1,0,1,2,1,1,7
24294-D06-4,-1,0,1,2,1,1,7
24294-D06-5,-1,0,1,2,1,1,7
24294-D06-6,-1,0,1,2,1,1,7
24295-D06-1,-1,0,1,2,1,1,7
24295-D06-2,-1,0,1,2,1,1,7
24295-D06-3,-1,0,1,2,1,1,7
24295-D06-4,-1,0,1,2,1,1,7
24295-D06-5,-1,0,1,2,1,1,7
24295-D06-6,-1,0,1,2,1,1,7
24297-D06-1,-1,0,1,2,1,1,7
24297-D06-2,-1,0,1,2,1,1,7
24297-D06-3,-1,0,1,2,1,1,7
24297-D06-4,-1,0,1,2,1,1,7
24297-D06-5,-1,0,1,2,1,1,7
24297-D06-6,-1,0,1,2,1,1,7
24300-D06-1,-1,0,1,2,1,1,7
24300-D06-2,-1,0,1,2,1,1,7
24300-D06-3,-1,0,1,2,1,1,7
24300-D06-4,-1,0,1,2,1,1,7
24300-D06-5,-1,0,1,2,1,1,7
24300-D06-6,-1,0,1,2,1,1,7
25937-D06-1,-1,0,1,2,1,1,7
25937-D06-2,-1,0,1,2,1,1,7
25937-D06-3,-1,0,1,2,1,1,7
25937-D06-4,-1,0,1,2,1,1,7
25937-D06-5,-1,0,1,2,1,1,7
25937-D06-6,-1,0,1,2,1,1,7
25938-D06-1,-1,0,1,2,1,1,7
25938-D06-2,-1,0,1,2,1,1,7
25938-D06-3,-1,0,1,2,1,1,7
25938-D06-4,-1,0,1,2,1,1,7
25938-D06-5,-1,0,1,2,1,1,7
25938-D06-6,-1,0,1,2,1,1,7
25939-D06-1,-1,0,1,2,1,1,7
25939-D06-2,-1,0,1,2,1,1,7
25939-D06-3,-1,0,1,2,1,1,7
25939-D06-4,-1,0,1,2,1,1,7
